index,latitude,longitude,x_m,y_m,direction,mode,drive_level
289,35.5448628333,129.2553065000,-9.646,-6.308,1,T_PARK,1.00
290,35.5448643333,129.2553056667,-9.722,-6.141,1,T_PARK,1.00
291,35.5448658333,129.2553051667,-9.767,-5.974,1,T_PARK,1.00
292,35.5448671667,129.2553046667,-9.812,-5.826,1,T_PARK,1.00
293,35.5448685000,129.2553040000,-9.873,-5.677,1,T_PARK,1.00
294,35.5448700000,129.2553025000,-10.009,-5.510,1,T_PARK,1.00
295,35.5448711667,129.2553015000,-10.099,-5.380,1,T_PARK,1.00
296,35.5448728333,129.2553006667,-10.175,-5.195,1,T_PARK,1.00
297,35.5448741667,129.2553000000,-10.235,-5.047,1,T_PARK,1.00
298,35.5448756667,129.2552991667,-10.311,-4.880,1,T_PARK,1.00
299,35.5448770000,129.2552981667,-10.401,-4.731,1,T_PARK,1.00
300,35.5448785000,129.2552968333,-10.522,-4.564,1,T_PARK,1.00
301,35.5448796667,129.2552958333,-10.613,-4.434,1,T_PARK,1.00
302,35.5448810000,129.2552955000,-10.643,-4.286,1,T_PARK,1.00
303,35.5448825000,129.2552950000,-10.688,-4.119,1,T_PARK,1.00
304,35.5448840000,129.2552941667,-10.764,-3.952,1,T_PARK,1.00
305,35.5448853333,129.2552933333,-10.839,-3.803,1,T_PARK,1.00
306,35.5448865000,129.2552925000,-10.914,-3.674,1,T_PARK,1.00
307,35.5448885000,129.2552925000,-10.914,-3.451,1,T_PARK,1.00
308,35.5448901667,129.2552925000,-10.914,-3.265,1,T_PARK,1.00
309,35.5448918333,129.2552920000,-10.960,-3.080,1,T_PARK,1.00
310,35.5448931667,129.2552913333,-11.020,-2.931,1,T_PARK,1.00
311,35.5448948333,129.2552910000,-11.050,-2.746,1,T_PARK,1.00
312,35.5448968333,129.2552911667,-11.035,-2.523,1,T_PARK,1.00
313,35.5448986667,129.2552913333,-11.020,-2.319,1,T_PARK,1.00
314,35.5449000000,129.2552910000,-11.050,-2.171,1,T_PARK,1.00
315,35.5449015000,129.2552905000,-11.096,-2.004,1,T_PARK,1.00
316,35.5449033333,129.2552911667,-11.035,-1.800,1,T_PARK,1.00
317,35.5449046667,129.2552918333,-10.975,-1.651,1,T_PARK,1.00
318,35.5449061667,129.2552926667,-10.899,-1.484,1,T_PARK,1.00
319,35.5449078333,129.2552933333,-10.839,-1.299,1,T_PARK,1.00
320,35.5449093333,129.2552948333,-10.703,-1.132,1,T_PARK,1.00
321,35.5449106667,129.2552960000,-10.597,-0.983,1,T_PARK,1.00
322,35.5449116667,129.2552971667,-10.492,-0.872,1,T_PARK,1.00
323,35.5449130000,129.2552978333,-10.431,-0.724,1,T_PARK,1.00
324,35.5449143333,129.2552986667,-10.356,-0.575,1,T_PARK,1.00
325,35.5449158333,129.2552995000,-10.280,-0.408,1,T_PARK,1.00
326,35.5449173333,129.2553010000,-10.145,-0.241,1,T_PARK,1.00
327,35.5449185000,129.2553021667,-10.039,-0.111,1,T_PARK,1.00
328,35.5449196667,129.2553035000,-9.918,0.019,1,T_PARK,1.00
329,35.5449206667,129.2553048333,-9.797,0.130,1,T_PARK,1.00
330,35.5449216667,129.2553060000,-9.692,0.241,1,T_PARK,1.00
331,35.5449230000,129.2553073333,-9.571,0.390,1,T_PARK,1.00
332,35.5449243333,129.2553086667,-9.450,0.538,1,T_PARK,1.00
333,35.5449256667,129.2553100000,-9.329,0.686,1,T_PARK,1.00
334,35.5449266667,129.2553111667,-9.224,0.798,1,T_PARK,1.00
335,35.5449276667,129.2553128333,-9.073,0.909,1,T_PARK,1.00
336,35.5449286667,129.2553145000,-8.922,1.020,1,T_PARK,1.00
337,35.5449295000,129.2553161667,-8.771,1.113,1,T_PARK,1.00
338,35.5449310000,129.2553176667,-8.635,1.280,1,T_PARK,1.00
339,35.5449320000,129.2553188333,-8.529,1.392,1,T_PARK,1.00
340,35.5449333333,129.2553203333,-8.393,1.540,1,T_PARK,1.00
341,35.5449340000,129.2553218333,-8.258,1.614,1,T_PARK,1.00
342,35.5449345000,129.2553238333,-8.076,1.670,1,T_PARK,1.00
343,35.5449353333,129.2553256667,-7.910,1.763,1,T_PARK,1.00
344,35.5449366667,129.2553270000,-7.790,1.911,1,T_PARK,1.00
345,35.5449371667,129.2553286667,-7.639,1.967,1,T_PARK,1.00
346,35.5449373333,129.2553305000,-7.473,1.985,1,T_PARK,1.00
347,35.5449378333,129.2553325000,-7.291,2.041,1,T_PARK,1.00
348,35.5449383333,129.2553343333,-7.125,2.097,1,T_PARK,1.00
349,35.5449391667,129.2553360000,-6.974,2.189,1,T_PARK,1.00
350,35.5449398333,129.2553376667,-6.823,2.264,1,T_PARK,1.00
